,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
201,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
202,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
203,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
204,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
205,Random Forests,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
206,Random Forests,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
207,Random Forests,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
208,Random Forests,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
209,Random Forests,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
210,Random Forests,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9977727272727273,1.0,0.9955454545454545,0.9977677554553324
211,Random Forests,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9968181818181818,1.0,0.9936363636363637,0.9968080255357957
212,Random Forests,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9972272727272727,1.0,0.9944545454545455,0.9972195633347007
213,Random Forests,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9973636363636363,1.0,0.9947272727272727,0.9973566675781605
214,Random Forests,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9971363636363636,1.0,0.9942727272727273,0.9971281396726991
215,Random Forests,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9974545454545455,1.0,0.9949090909090909,0.9974480495807511
216,Random Forests,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9969090909090909,1.0,0.9938181818181818,0.9968995075688492
217,Random Forests,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9971818181818182,1.0,0.9943636363636363,0.9971738535873826
218,Random Forests,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9973636363636363,1.0,0.9947272727272727,0.9973566675781605
219,Random Forests,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9968636363636364,1.0,0.9937272727272727,0.996853768638001
220,Random Forests,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9931818181818182,1.0,0.9863636363636363,0.9931350114416476
221,Random Forests,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9916818181818182,1.0,0.9833636363636363,0.9916120456524729
222,Random Forests,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9933181818181818,1.0,0.9866363636363636,0.9932732347961379
223,Random Forests,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9932727272727273,1.0,0.9865454545454545,0.9932271645615961
224,Random Forests,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.992909090909091,1.0,0.9858181818181818,0.9928584508331807
225,Random Forests,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9978636363636364,1.0,0.9957272727272727,0.9978590625427048
226,Random Forests,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9965454545454545,1.0,0.9930909090909091,0.9965334792920999
227,Random Forests,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9973636363636363,1.0,0.9947272727272727,0.9973566675781605
228,Random Forests,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9974545454545455,1.0,0.9949090909090909,0.9974480495807511
229,Random Forests,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9971363636363636,1.0,0.9942727272727273,0.9971281396726991
230,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
231,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
232,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
233,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
234,Random Forests,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
235,Random Forests,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
236,Random Forests,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
237,Random Forests,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
238,Random Forests,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
239,Random Forests,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
240,Random Forests,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9979545454545454,1.0,0.9959090909090909,0.997950352994762
241,Random Forests,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9980909090909091,1.0,0.9961818181818182,0.9980872574915748
242,Random Forests,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9981818181818182,1.0,0.9963636363636363,0.9981785063752276
243,Random Forests,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9979545454545454,1.0,0.9959090909090909,0.997950352994762
244,Random Forests,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9977272727272727,1.0,0.9954545454545455,0.9977220956719818
245,Random Forests,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9980454545454546,1.0,0.9960909090909091,0.9980416268160496
246,Random Forests,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9978181818181818,1.0,0.9956363636363637,0.9978134110787172
247,Random Forests,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9979090909090909,1.0,0.9958181818181818,0.9979047098478637
248,Random Forests,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9977727272727273,1.0,0.9955454545454545,0.9977677554553324
249,Random Forests,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9973636363636363,1.0,0.9947272727272727,0.9973566675781605
250,Random Forests,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9955454545454545,1.0,0.9910909090909091,0.9955255227833075
251,Random Forests,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9937272727272727,1.0,0.9874545454545455,0.9936876772481932
252,Random Forests,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9953636363636363,1.0,0.9907272727272727,0.9953420403689834
253,Random Forests,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9947272727272727,1.0,0.9894545454545455,0.9946993237068178
254,Random Forests,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9943636363636363,1.0,0.9887272727272727,0.9943316876942768
255,Random Forests,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9984545454545455,1.0,0.9969090909090909,0.9984521533278703
256,Random Forests,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9985,1.0,0.997,0.99849774661993
257,Random Forests,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9983181818181818,1.0,0.9966363636363637,0.9983153485407276
258,Random Forests,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.998,1.0,0.996,0.9979959919839679
259,Random Forests,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.998,1.0,0.996,0.9979959919839679
260,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
261,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
262,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
263,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
264,Random Forests,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
265,Random Forests,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
266,Random Forests,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
267,Random Forests,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
268,Random Forests,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
269,Random Forests,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
270,Decision Trees,Grid Search 3 folds,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
271,Decision Trees,Grid Search 3 folds,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
272,Decision Trees,Grid Search 3 folds,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
273,Decision Trees,Grid Search 3 folds,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
274,Decision Trees,Grid Search 3 folds,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
275,Decision Trees,Holdout,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.999,0.9998178838098707,0.9981818181818182,0.9989991811482122
276,Decision Trees,Holdout,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9987727272727273,0.999817800856336,0.9977272727272727,0.9987714428720935
277,Decision Trees,Holdout,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9990909090909091,0.9999089419049354,0.9982727272727273,0.9990901646801928
278,Decision Trees,Holdout,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9987727272727273,0.9999088838268793,0.9976363636363637,0.9987713310580205
279,Decision Trees,Holdout,-,Tree,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9988636363636364,0.9994539000637117,0.9982727272727273,0.9988629644790104
280,Decision Trees,Grid Search 3 folds,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9621818181818181,0.9975533372479938,0.9266363636363636,0.9607880101800358
281,Decision Trees,Grid Search 3 folds,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9595,0.9967567567567568,0.922,0.957922077922078
282,Decision Trees,Grid Search 3 folds,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.96,0.9973461765284057,0.9224545454545454,0.958439595730613
283,Decision Trees,Grid Search 3 folds,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.960590909090909,0.997056803688806,0.9239090909090909,0.9590902656537535
284,Decision Trees,Grid Search 3 folds,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9590454545454545,0.997732873336619,0.9201818181818182,0.9573894537715771
285,Decision Trees,Holdout,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9614545454545455,0.9964788732394366,0.9261818181818182,0.9600452318130418
286,Decision Trees,Holdout,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9583636363636364,0.9942168202313272,0.9220909090909091,0.9567965286293747
287,Decision Trees,Holdout,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.96,0.9961757207295548,0.9235454545454546,0.9584866496839325
288,Decision Trees,Holdout,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9611363636363637,0.9968655108237829,0.9251818181818182,0.9596869253618747
289,Decision Trees,Holdout,-,PCA,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9587272727272728,0.9953858236795602,0.9217272727272727,0.9571415085433778
290,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
291,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
292,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
293,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
294,Decision Trees,Grid Search 3 folds,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
295,Decision Trees,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
296,Decision Trees,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
297,Decision Trees,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
298,Decision Trees,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
299,Decision Trees,Holdout,-,Abs Correlation 20,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
300,Decision Trees,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9979090909090909,0.9998174849425078,0.996,0.9979050915383915
301,Decision Trees,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9971818181818182,0.9997258771929824,0.9946363636363637,0.9971746263215459
302,Decision Trees,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9978636363636364,1.0,0.9957272727272727,0.9978590625427048
303,Decision Trees,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9975909090909091,1.0,0.9951818181818182,0.9975850913564496
304,Decision Trees,Grid Search 3 folds,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9974545454545455,0.9998173182316404,0.9950909090909091,0.9974485146710407
305,Decision Trees,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9965909090909091,0.9990863407948835,0.9940909090909091,0.9965823650034176
306,Decision Trees,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9957727272727273,0.9989022047388162,0.9926363636363637,0.995759427294697
307,Decision Trees,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9966363636363637,0.9997255762897914,0.9935454545454545,0.996625934707277
308,Decision Trees,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9965909090909091,0.999360087759393,0.9938181818181818,0.9965814303295502
309,Decision Trees,Holdout,-,Mutual information 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9961363636363636,0.9993595022417422,0.992909090909091,0.9961238542569202
310,Decision Trees,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9971363636363636,0.9989962587827357,0.9952727272727273,0.9971310168951227
311,Decision Trees,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9968636363636364,0.9995430033817749,0.9941818181818182,0.9968552025887607
312,Decision Trees,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9974090909090909,0.999726002374646,0.9950909090909091,0.997403070754932
313,Decision Trees,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9971818181818182,0.9993608473338204,0.995,0.9971756559766763
314,Decision Trees,Grid Search 3 folds,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9967727272727273,0.9990866745821536,0.9944545454545455,0.9967652284842133
315,Decision Trees,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9974545454545455,0.9990879241152864,0.9958181818181818,0.9974503733381898
316,Decision Trees,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9972727272727273,0.9995433789954338,0.995,0.9972665148063781
317,Decision Trees,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9978636363636364,0.9998174682851145,0.9959090909090909,0.9978594525663796
318,Decision Trees,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9973636363636363,0.999269939770031,0.9954545454545455,0.9973585936788414
319,Decision Trees,Holdout,-,Importance 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9974090909090909,0.9990878409194563,0.9957272727272727,0.9974047261303101
320,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
321,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
322,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
323,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
324,Decision Trees,Grid Search 3 folds,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
325,Decision Trees,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
326,Decision Trees,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
327,Decision Trees,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
328,Decision Trees,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
329,Decision Trees,Holdout,-,Abs Correlation 30,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
330,Decision Trees,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9989545454545454,0.9997268505872713,0.9981818181818182,0.9989537369785744
331,Decision Trees,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9985909090909091,0.999635601712672,0.9975454545454545,0.9985894344087
332,Decision Trees,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9990909090909091,1.0,0.9981818181818182,0.9990900818926297
333,Decision Trees,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9986818181818182,0.9999088672195389,0.9974545454545455,0.9986801984253403
334,Decision Trees,Grid Search 3 folds,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9990909090909091,0.9998179169701383,0.9983636363636363,0.9990902474526929
335,Decision Trees,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9986363636363637,0.9990900818926297,0.9981818181818182,0.9986357435197818
336,Decision Trees,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9985,0.9994535021404499,0.9975454545454545,0.9984985668137768
337,Decision Trees,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9988636363636364,0.9995448338643604,0.9981818181818182,0.9988628610416193
338,Decision Trees,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9985454545454545,0.9996355685131195,0.9974545454545455,0.9985438660356752
339,Decision Trees,Holdout,-,Mutual information 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9989545454545454,0.9995449167197598,0.9983636363636363,0.9989539273206894
340,Decision Trees,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9989545454545454,0.9997268505872713,0.9981818181818182,0.9989537369785744
341,Decision Trees,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9985909090909091,0.999635601712672,0.9975454545454545,0.9985894344087
342,Decision Trees,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9990909090909091,1.0,0.9981818181818182,0.9990900818926297
343,Decision Trees,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9986818181818182,0.9999088672195389,0.9974545454545455,0.9986801984253403
344,Decision Trees,Grid Search 3 folds,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9990909090909091,0.9998179169701383,0.9983636363636363,0.9990902474526929
345,Decision Trees,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,0.9414090909090909,0.998051082162273,0.8845454545454545,0.9378765241698395
346,Decision Trees,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,0.9428181818181818,0.9987712471841081,0.8867272727272727,0.939420206106135
347,Decision Trees,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,0.9431363636363637,0.9985680679144932,0.8875454545454545,0.939789189969678
348,Decision Trees,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,0.9422272727272727,0.9982587319471474,0.886,0.9387853393054953
349,Decision Trees,Holdout,-,Importance 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,0.9419090909090909,0.9982574825748257,0.8853636363636364,0.9384274426671807
350,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
351,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
352,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
353,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
354,Decision Trees,Grid Search 3 folds,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
355,Decision Trees,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
356,Decision Trees,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
357,Decision Trees,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
358,Decision Trees,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
359,Decision Trees,Holdout,-,Abs Correlation 40,appliences_05_05_05-93-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
