,algoritmo,train_method,normalizacao,selecao_feat,dataset_treino,dataset_test,acuracia,precisao,recall,f1
980,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,0.9990909090909091,1.0,0.9981818181818182,0.9990900818926297
981,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,0.9986818181818182,1.0,0.9973636363636363,0.998680078285012
982,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,0.9988636363636364,1.0,0.9977272727272727,0.9988623435722412
983,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,0.999,1.0,0.998,0.998998998998999
984,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,0.9988181818181818,1.0,0.9976363636363637,0.9988167834713753
985,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9910909090909091,1.0,0.9821818181818182,0.991010823702073
986,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9902272727272727,1.0,0.9804545454545455,0.9901308239614414
987,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9900909090909091,1.0,0.9801818181818182,0.9899917362960242
988,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9895909090909091,1.0,0.9791818181818182,0.9894814202379312
989,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9902727272727273,1.0,0.9805454545454545,0.9901771780042229
990,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,0.9989090909090909,1.0,0.9978181818181818,0.9989078995267564
991,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,0.9990909090909091,1.0,0.9981818181818182,0.9990900818926297
992,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,0.9990454545454546,1.0,0.9980909090909091,0.999044542517858
993,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,0.9993636363636363,1.0,0.9987272727272727,0.9993632311470936
994,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,0.9990909090909091,0.9999089419049354,0.9982727272727273,0.9990901646801928
995,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,0.9995909090909091,1.0,0.9991818181818182,0.9995907416670456
996,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,0.9997272727272727,1.0,0.9994545454545455,0.9997271983268163
997,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,0.9993636363636363,1.0,0.9987272727272727,0.9993632311470936
998,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,0.9995909090909091,1.0,0.9991818181818182,0.9995907416670456
999,Random Forests,Holdout,-,PCA,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,0.9993636363636363,1.0,0.9987272727272727,0.9993632311470936
1000,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1001,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1002,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1003,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1004,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1005,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1006,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1007,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1008,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1009,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1010,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1011,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1012,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1013,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1014,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1015,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1016,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1017,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1018,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1019,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1020,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1021,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1022,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1023,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1024,Random Forests,Grid Search 3 folds,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1025,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1026,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1027,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1028,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1029,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1030,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1031,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1032,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1033,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1034,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1035,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1036,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1037,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1038,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1039,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1040,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1041,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1042,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1043,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1044,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1045,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1046,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,1.0,1.0,1.0,1.0
1047,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,1.0,1.0,1.0,1.0
1048,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1049,Random Forests,Holdout,-,Abs Correlation 20,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,1.0,1.0,1.0,1.0
1050,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,0.9986818181818182,1.0,0.9973636363636363,0.998680078285012
1051,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,0.9981818181818182,1.0,0.9963636363636363,0.9981785063752276
1052,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,0.9984545454545455,1.0,0.9969090909090909,0.9984521533278703
1053,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,0.9986363636363637,1.0,0.9972727272727273,0.9986345015930815
1054,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,0.9981363636363636,1.0,0.9962727272727273,0.9981328840111117
1055,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,0.9978636363636364,1.0,0.9957272727272727,0.9978590625427048
1056,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,0.998,1.0,0.996,0.9979959919839679
1057,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,0.9976363636363637,1.0,0.9952727272727273,0.9976307636231092
1058,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,0.9978181818181818,1.0,0.9956363636363637,0.9978134110787172
1059,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,0.9975,1.0,0.995,0.9974937343358395
1060,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1061,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1062,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1063,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1064,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1065,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1066,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1067,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1068,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1069,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1070,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1071,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,0.9998181818181818,1.0,0.9996363636363637,0.999818148754319
1072,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1073,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1074,Random Forests,Grid Search 3 folds,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1075,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,0.9989545454545454,1.0,0.9979090909090909,0.9989534513354871
1076,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,0.9986363636363637,0.9999088589135983,0.9973636363636363,0.9986346258874932
1077,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,0.9988181818181818,1.0,0.9976363636363637,0.9988167834713753
1078,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,0.9991363636363636,1.0,0.9982727272727273,0.9991356171238797
1079,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,0.9985,0.999817701212287,0.9971818181818182,0.9984980201174274
1080,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,0.9987727272727273,0.9999088838268793,0.9976363636363637,0.9987713310580205
1081,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,0.9986818181818182,1.0,0.9973636363636363,0.998680078285012
1082,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,0.9983636363636363,0.9999088090461427,0.9968181818181818,0.9983611035236274
1083,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,0.9986363636363637,0.9999088589135983,0.9973636363636363,0.9986346258874932
1084,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,0.9979545454545454,0.9997263023446766,0.9961818181818182,0.9979509129821047
1085,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9999090909090909,0.9998182148700236,1.0,0.9999090991728025
1086,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9998181818181818,0.9998181818181818,0.9998181818181818,0.9998181818181818
1087,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9999090909090909,0.9999090909090909,0.9999090909090909,0.9999090909090909
1088,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1089,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9998636363636364,0.9998181983456049,0.9999090909090909,0.9998636425617017
1090,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,0.9998636363636364,0.9999090826438767,0.9998181818181818,0.9998636301650075
1091,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,0.9997727272727273,0.9998181652877535,0.9997272727272727,0.9997727169416792
1092,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,0.9999090909090909,0.9999090909090909,0.9999090909090909,0.9999090909090909
1093,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,1.0,1.0,1.0,1.0
1094,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1095,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,0.9997727272727273,0.9998181652877535,0.9997272727272727,0.9997727169416792
1096,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,0.9997727272727273,0.9998181652877535,0.9997272727272727,0.9997727169416792
1097,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,0.9997727272727273,0.9998181652877535,0.9997272727272727,0.9997727169416792
1098,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,0.9998181818181818,0.9998181818181818,0.9998181818181818,0.9998181818181818
1099,Random Forests,Holdout,-,Mutual information 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1100,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,0.9991363636363636,1.0,0.9982727272727273,0.9991356171238797
1101,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,0.9989090909090909,1.0,0.9978181818181818,0.9989078995267564
1102,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,0.9991818181818182,1.0,0.9983636363636363,0.9991811482121736
1103,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,0.9988181818181818,1.0,0.9976363636363637,0.9988167834713753
1104,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,0.9991818181818182,1.0,0.9983636363636363,0.9991811482121736
1105,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,0.9997727272727273,1.0,0.9995454545454545,0.9997726756080927
1106,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,0.9995454545454545,1.0,0.9990909090909091,0.9995452478399274
1107,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,0.9995909090909091,1.0,0.9991818181818182,0.9995907416670456
1108,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,0.9995,1.0,0.999,0.9994997498749374
1109,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-94-test.csv,0.9996818181818182,1.0,0.9993636363636363,0.9996817169099259
1110,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-90-test.csv,0.9998636363636364,0.9999090826438767,0.9998181818181818,0.9998636301650075
1111,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-91-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1112,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-92-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1113,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-93-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1114,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,controller-hubs_05_05_05-94-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1115,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-90-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1116,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-91-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1117,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-92-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1118,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-93-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1119,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,energy-managment_05_05_05-94-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1120,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-90-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1121,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-91-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1122,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-92-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1123,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-93-test.csv,0.9999090909090909,1.0,0.9998181818181818,0.9999090826438768
1124,Random Forests,Grid Search 3 folds,-,Importance 30,all_iot_05_05_05-92-trains.csv,health-monitor_05_05_05-94-test.csv,0.9999545454545454,1.0,0.9999090909090909,0.9999545433883358
1125,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-90-test.csv,0.9998181818181818,1.0,0.9996363636363637,0.999818148754319
1126,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-91-test.csv,0.9997272727272727,1.0,0.9994545454545455,0.9997271983268163
1127,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-92-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1128,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-93-test.csv,0.9998181818181818,1.0,0.9996363636363637,0.999818148754319
1129,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,appliences_05_05_05-94-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1130,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-90-test.csv,1.0,1.0,1.0,1.0
1131,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-91-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
1132,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-92-test.csv,0.9997727272727273,1.0,0.9995454545454545,0.9997726756080927
1133,Random Forests,Holdout,-,Importance 30,all_iot_05_05_05-92-trains.csv,cameras_05_05_05-93-test.csv,0.9998636363636364,1.0,0.9997272727272727,0.9998636177660589
